803043	1					
803148	1					
803557	1					
804653	1					
804820	1					
805960	1					
806110	1					
806268	1					
806384	1					
806578	1					
806582	1					
806754	1					
807108	1					
807124	1					
807626	1					
807664	1					
808126	1					
808277	1					
808321	1					
808369	1					
1085854	1					
1137544	1					
1175029	1					
510892	1					
643628	1					
800836	1					
803922	1					
805632	1					
806111	1					
806368	1					
806881	1					
806882	1					
807373	1					
1095771	1					
1098608	1					
1098689	1					
1098928	1					
1135917	1					
616298	1					
642482	1					
803490	1					
804525	1					
804535	1					
804650	1					
804691	1					
806102	1					
807483	1					
938388	1					
1053138	1					
1088970	1					
1135802	1					
1135825	1					
1161337	1					
800835	1					
800968	1					
801131	1					
802643	1					
802724	1					
802760	1					
803118	1					
805722	1					
806428	1					
806567	1					
806684	1					
806945	1					
807160	1					
807162	1					
808251	1					
920154	1					
1034044	1					
1094859	1					
1096820	1					
1097639	1					
1135414	1					
1135892	1					
1136212	1					
1137014	1					
1137255	1					
1137541	1					
1137542	1					
749686	1					
788063	1					
798393	1					
799289	1					
801440	1					
802971	1					
1086107	1					
1093028	1					
1137605	1					
515847	1					
638800	1					
795516	1					
798804	1					
801716	1					
801967	1					
801993	1					
802520	1					
803761	1					
804537	1					
804798	1					
805403	1					
805968	1					
806113	1					
806210	1					
806401	1					
806485	1					
806943	1					
808231	1					
947683	1					
806692	1					
806743	1					
806788	1					
807870	1					
808253	1					
808352	1					
1030624	1					
1086156	1					
1098888	1					
1122209	1					
1125203	1					
1127426	1					
1175156	1					
1182218	1					
225591	1					
396699	1					
515255	1					
618704	1					
619342	1					
800765	1					
801077	1					
802067	1					
802169	1					
802800	1					
804277	1					
805029	1					
806161	1					
807495	1					
807655	1					
807767	1					
808331	1					
904405	1					
939413	1					
987950	1					
1064028	1					
1087506	1					
1099229	1					
1137378	1					
1221622	1					
1221936	1					
363750	1					
805967	1					
806669	1					
807422	1					
807680	1					
808189	1					
808654	1					
920128	1					
1030610	1					
1034234	1					
1062208	1					
1088123	1					
1088614	1					
1095652	1					
1126031	1					
1128866	1					
1137562	1					
1320320	1					
366639	1					
510824	1					
615688	1					
616727	1					
616961	1					
619705	1					
799482	1					
799865	1					
803363	1					
804729	1					
805922	1					
806026	1					
806223	1					
806360	1					
806468	1					
808095	1					
808136	1					
808232	1					
1034237	1					
1055176	1					
1087722	1					
1089013	1					
1089410	1					
1099994	1					
1136375	1					
1136689	1					
1136732	1					
1137514	1					
1260617	1					
802918	1					
804592	1					
805354	1					
806432	1					
806457	1					
806756	1					
806921	1					
806923	1					
807121	1					
807228	1					
807430	1					
808299	1					
919817	1					
997792	1					
1033085	1					
1033103	1					
1087397	1					
1089270	1					
1094132	1					
1110618	1					
1128859	1					
1131563	1					
1133222	1					
1135509	1					
1137297	1					
1180757	1					
367493	1					
394325	1					
618287	1					
797611	1					
799458	1					
801808	1					
802004	1					
802222	1					
803508	1					
803739	1					
805260	1					
805982	1					
806124	1					
806204	1					
806359	1					
806440	1					
806545	1					
806672	1					
807627	1					
807697	1					
807706	1					
807788	1					
1033259	1					
1033603	1					
1087577	1					
803280	1					
803524	1					
804209	1					
806237	1					
806366	1					
807167	1					
808296	1					
887524	1					
986073	1					
269619	1					
511805	1					
638799	1					
793812	1					
800272	1					
800859	1					
803032	1					
803666	1					
805652	1					
806307	1					
806493	1					
806585	1					
807608	1					
963941	1					
1062155	1					
957796	1					
998921	1					
1033407	1					
1135602	1					
1135876	1					
1136242	1					
1138643	1					
225592	1					
567086	1					
619658	1					
794770	1					
800165	1					
800517	1					
801406	1					
802482	1					
802492	1					
802694	1					
803450	1					
804599	1					
805214	1					
806327	1					
806365	1					
806521	1					
802239	1					
802663	1					
802915	1					
803328	1					
803377	1					
803783	1					
803787	1					
804534	1					
804572	1					
804596	1					
807619	1					
808256	1					
808355	1					
973272	1					
1056799	1					
1083284	1					
1138385	1					
1320495	1					
231627	1					
288021	1					
787671	1					
797675	1					
797727	1					
801398	1					
805670	1					
806112	1					
806333	1					
807681	1					
906787	1					
1033882	1					
1111862	1					
1136161	1					
1137600	1					
1150860	1					
1220681	1					
753471	1					
799375	1					
799947	1					
801028	1					
802796	1					
805787	1					
805853	1					
806022	1					
806045	1					
806133	1					
806291	1					
806445	1					
807141	1					
1089308	1					
1094193	1					
1111110	1					
1136717	1					
1136974	1					
1137244	1					
1137353	1					
1180436	1					
289926	1					
619141	1					
640360	1					
792707	1					
794905	1					
799528	1					
803194	1					
804531	1					
804995	1					
904489	1					
919107	1					
919433	1					
996838	1					
1046180	1					
1088160	1					
1089080	1					
1089299	1					
1089825	1					
1099482	1					
1110743	1					
1135698	1					
1135884	1					
1136648	1					
1136701	1					
1137040	1					
288842	1					
367560	1					
644723	1					
755520	1					
805000	1					
805774	1					
806030	1					
806236	1					
806611	1					
806757	1					
807093	1					
807876	1					
904107	1					
904395	1					
808150	1					
988022	1					
1151150	1					
1120246	1					
906129	1					
797284	1					
808093	1					
1089334	1					
805459	1					
918128	1					
987030	1					
1320037	1					
806948	1					
600375	1					
800415	1					
619902	1					
806453	1					
804203	1					
806430	1					
807541	1					
804701	1					
639783	1					
804800	1					
755424	1					
289991	1					
798032	1					
806694	1					
1104561	1					
736689	1					
795536	1					
1089458	1					
1136785	1					
343289	1					
396678	1					
397177	1					
599287	1					
796898	1					
801663	1					
803010	1					
803326	1					
804226	1					
804768	1					
805226	1					
805937	1					
806370	1					
806500	1					
806622	1					
806714	1					
807104	1					
808057	1					
808258	1					
808327	1					
1086877	1					
343408	1					
421361	1					
510331	1					
611676	1					
640827	1					
748005	1					
793646	1					
794526	1					
797303	1					
799702	1					
801407	1					
804464	1					
805478	1					
806354	1					
807068	1					
1033277	1					
1062109	1					
1085951	1					
1090561	1					
1110251	1					
1135688	1					
1137327	1					
1137537	1					
1137560	1					
1221135	1					
515828	1					
616930	1					
791329	1					
797499	1					
801712	1					
802489	1					
802914	1					
803501	1					
803866	1					
804467	1					
805033	1					
805788	1					
805996	1					
806195	1					
806561	1					
806594	1					
985885	1					
1033922	1					
1088103	1					
1089088	1					
1097465	1					
1125335	1					
1128678	1					
1136193	1					
1136866	1					
1240642	1					
395772	1					
421237	1					
509939	1					
515068	1					
618981	1					
619694	1					
794121	1					
794506	1					
796888	1					
797691	1					
799714	1					
800429	1					
800660	1					
800712	1					
800762	1					
801107	1					
801412	1					
801960	1					
807632	1					
972719	1					
997259	1					
1031514	1					
1087060	1					
1087555	1					
1092527	1					
1136804	1					
436874	1					
618132	1					
619420	1					
644449	1					
796498	1					
800247	1					
801097	1					
803806	1					
803812	1					
803868	1					
803968	1					
804177	1					
804275	1					
804644	1					
804663	1					
638971	1					
807147	1					
972984	1					
1135715	1					
1136200	1					
1137515	1					
619551	1					
641895	1					
795577	1					
799514	1					
801426	1					
801718	1					
802209	1					
803750	1					
803854	1					
803901	1					
804270	1					
804504	1					
804655	1					
805082	1					
805334	1					
937358	1					
944111	1					
1047233	1					
1126602	1					
1136179	1					
1137156	1					
1182751	1					
1195079	1					
618253	1					
798610	1					
802867	1					
806398	1					
806419	1					
808120	1					
808199	1					
957627	1					
1033152	1					
1033933	1					
1221542	1					
515076	1					
550813	1					
753363	1					
753985	1					
787507	1					
794064	1					
797053	1					
797707	1					
797747	1					
797793	1					
799445	1					
800714	1					
800726	1					
802949	1					
803792	1					
804282	1					
805448	1					
806063	1					
806114	1					
807625	1					
807684	1					
808048	1					
964981	1					
968018	1					
1111115	1					
1112101	1					
1136098	1					
1182127	1					
617339	1					
619439	1					
754838	1					
790964	1					
793488	1					
794883	1					
798150	1					
799596	1					
800462	1					
801348	1					
802736	1					
803099	1					
803353	1					
804281	1					
805291	1					
805360	1					
806702	1					
915051	1					
958203	1					
1033178	1					
1033319	1					
1055974	1					
1085388	1					
1086577	1					
1136201	1					
1136893	1					
599318	1					
613295	1					
755935	1					
802712	1					
803808	1					
987271	1					
1061829	1					
1120399	1					
1137192	1					
396272	1					
619173	1					
637968	1					
645500	1					
794820	1					
808359	1					
920189	1					
616869	1					
782677	1					
791068	1					
804695	1					
807612	1					
808367	1					
793472	1					
1031507	1					
1054892	1					
1087841	1					
1089443	1					
397043	1					
567289	1					
619792	1					
793443	1					
801142	1					
805384	1					
805938	1					
806275	1					
808240	1					
808271	1					
1033310	1					
1062127	1					
1087929	1					
1095314	1					
1136858	1					
1136966	1					
1175130	1					
1211086	1					
1260822	1					
755224	1					
792426	1					
794676	1					
794765	1					
799103	1					
802637	1					
802685	1					
802930	1					
803513	1					
803801	1					
803919	1					
804649	1					
805683	1					
1034162	1					
1098179	1					
1135154	1					
461359	1					
619083	1					
794312	1					
796517	1					
796556	1					
800028	1					
800259	1					
801721	1					
802839	1					
805885	1					
903950	1					
918576	1					
949854	1					
1033238	1					
1062469	1					
1086829	1					
421358	1					
566477	1					
617799	1					
795570	1					
796778	1					
801307	1					
803640	1					
803642	1					
805836	1					
806226	1					
806555	1					
808176	1					
888082	1					
918089	1					
944254	1					
1033183	1					
1126768	1					
1135139	1					
798153	1					
798412	1					
800685	1					
800691	1					
804654	1					
805032	1					
805460	1					
805477	1					
808055	1					
919816	1					
1030095	1					
1129176	1					
1136672	1					
1137931	1					
1221291	1					
605981	1					
640034	1					
789972	1					
793608	1					
802476	1					
803208	1					
803788	1					
804571	1					
804983	1					
806362	1					
806529	1					
806652	1					
806868	1					
807265	1					
1043033	1					
1054474	1					
1135815	1					
1136720	1					
1290500	1					
395131	1					
618840	1					
619955	1					
795681	1					
796123	1					
796841	1					
797567	1					
798810	1					
800432	1					
800435	1					
800502	1					
801123	1					
801413	1					
801713	1					
802163	1					
802573	1					
802722	1					
802723	1					
803119	1					
804669	1					
804786	1					
806390	1					
807776	1					
808107	1					
808320	1					
1062961	1					
1105022	1					
468578	1					
508385	1					
550756	1					
566624	1					
610264	1					
800056	1					
807639	1					
807677	1					
808301	1					
918062	1					
987184	1					
1088455	1					
1092236	1					
1135220	1					
1135486	1					
1136217	1					
379755	1					
615859	1					
643112	1					
802766	1					
803219	1					
803853	1					
804140	1					
805073	1					
805266	1					
805306	1					
805998	1					
806473	1					
806496	1					
807271	1					
807348	1					
903193	1					
907991	1					
908693	1					
919530	1					
966832	1					
987907	1					
1032862	1					
1094818	1					
1126652	1					
1136637	1					
1170128	1					
1170192	1					
1175117	1					
374466	1					
393952	1					
612442	1					
793674	1					
798430	1					
799212	1					
799868	1					
799887	1					
800073	1					
800675	1					
803199	1					
986931	1					
1034312	1					
1052480	1					
1102504	1					
1135100	1					
1135512	1					
1220474	1					
379726	1					
509666	1					
510328	1					
613807	1					
618891	1					
619557	1					
794053	1					
797412	1					
798411	1					
800302	1					
802940	1					
803011	1					
805080	1					
805452	1					
806032	1					
806542	1					
806860	1					
807095	1					
919733	1					
973092	1					
987227	1					
1043231	1					
1055181	1					
1132019	1					
1175172	1					
508533	1					
600272	1					
616696	1					
800812	1					
802560	1					
803772	1					
804579	1					
805415	1					
805979	1					
806173	1					
806315	1					
806936	1					
958422	1					
1047998	1					
1110182	1					
1175192	1					
393768	1					
511505	1					
612663	1					
793695	1					
797043	1					
805175	1					
808148	1					
998776	1					
1032978	1					
1089178	1					
1175080	1					
1175186	1					
421301	1					
507894	1					
567373	1					
619447	1					
619962	1					
638322	1					
798592	1					
802746	1					
805741	1					
888188	1					
902971	1					
987924	1					
1034259	1					
1053031	1					
1086944	1					
1094478	1					
614991	1					
615487	1					
618317	1					
618422	1					
619413	1					
799529	1					
800636	1					
804725	1					
805443	1					
806403	1					
806576	1					
807249	1					
807359	1					
807502	1					
807659	1					
809011	1					
918445	1					
919831	1					
987923	1					
1085483	1					
1089448	1					
1127642	1					
1137392	1					
1164705	1					
509450	1					
619982	1					
802741	1					
803094	1					
805402	1					
806175	1					
806191	1					
806421	1					
807545	1					
889382	1					
987320	1					
987946	1					
1015781	1					
1086724	1					
920384	1					
987942	1					
988054	1					
1034155	1					
1034581	1					
1084483	1					
1087194	1					
1110948	1					
1125361	1					
1220752	1					
1221812	1					
343504	1					
566257	1					
619892	1					
645458	1					
789019	1					
799417	1					
801719	1					
803167	1					
803222	1					
804109	1					
804167	1					
806172	1					
806296	1					
807133	1					
807280	1					
807679	1					
904341	1					
1087842	1					
1107315	1					
1126045	1					
1135490	1					
1137532	1					
1290433	1					
802545	1					
802582	1					
802808	1					
803916	1					
804306	1					
804499	1					
805562	1					
805953	1					
805977	1					
806123	1					
806251	1					
808049	1					
808115	1					
917994	1					
938471	1					
987949	1					
1031881	1					
1053759	1					
1110890	1					
1135412	1					
1136047	1					
1136757	1					
1151710	1					
1155125	1					
1290153	1					
1290857	1					
805617	1					
807474	1					
1290429	1					
1290510	1					
1290604	1					
1290606	1					
1290615	1					
1290616	1					
1290636	1					
1290648	1					
1290807	1					
1290825	1					
1290913	1					
1290928	1					
806967	1					
1290403	1					
1290466	1					
1290470	1					
1290471	1					
1290475	1					
1290492	1					
1290508	1					
1290512	1					
1290584	1					
1290586	1					
1290588	1					
1290590	1					
1290591	1					
1290594	1					
1290655	1					
1290820	1					
1290829	1					
1290831	1					
1290853	1					
1290860	1					
1290873	1					
1290901	1					
1290904	1					
1290929	1					
1291133	1					
1290357	1					
1290383	1					
1290416	1					
1290417	1					
1290443	1					
1290454	1					
1290480	1					
1290514	1					
1290682	1					
1290684	1					
1290733	1					
1290903	1					
1290912	1					
1290854	1					
1290855	1					
1290513	1					
1290826	1					
1290895	1					
807908	1					
808172	1					
1290894	1					
1290447	1					
1290623	1					
1290626	1					
1290731	1					
1290822	1					
1290930	1					
807190	1					
1290585	1					
1290673	1					
1290746	1					
1290832	1					
807989	1					
1290630	1					
1290737	1					
1290830	1					
807258	1					
1290686	1					
808030	1					
1290683	1					
1291164	1					
1291165	1					
1291176	1					
807354	1					
1290379	1					
1290387	1					
1290393	1					
1290441	1					
1290491	1					
1290681	1					
1290874	1					
806904	1					
807016	1					
807831	1					
807852	1					
1290581	1					
1290601	1					
1290645	1					
1290689	1					
1290766	1					
1290390	1					
1290424	1					
1290613	1					
1290762	1					
806914	1					
806929	1					
797734	1					
1061793	1					
886621	1					
269793	1					
616905	1					
289407	1					
511919	1					
808345	1					
939946	1					
804100	1					
791550	1					
967105	1					
945616	1					
1125786	1					
807461	1					
808035	1					
1290380	1					
1290445	1					
1290824	1					
1290856	1					
800906	1					
794881	1					
1110273	1					
800440	1					
808273	1					
1290866	1					
1317347	1					
1290900	1					
1290729	1					
920250	1					
343632	1					
1290392	1					
1290687	1					
1290763	1					
1290775	1					
1290678	1					
1290614	1					
510586	1					
807792	1					
808729	1					
805857	1					
805703	1					
806741	1					
640129	1					
753911	1					
787849	1					
998973	1					
1137744	1					
515401	1					
920030	1					
973060	1					
753480	1					
1135448	1					
1087589	1					
1137457	1					
615279	1					
1152170	1					
808241	1					
1088985	1					
807740	1					
1087487	1					
945682	1					
944248	1					
1032668	1					
1326793	1					
802829	1					
1034058	1					
887237	1					
807665	1					
807785	1					
756004	1					
803897	1					
1087072	1					
806693	1					
1092856	1					
567058	1					
798933	1					
510915	1					
1291213	1					
1290776	1					
225639	1					
799584	1					
806292	1					
807448	1					
1032519	1					
1137785	1					
800468	1					
1034284	1					
791419	1					
796481	1					
797283	1					
799321	1					
806311	1					
806399	1					
806525	1					
806865	1					
806959	1					
807116	1					
807283	1					
808053	1					
915758	1					
920032	1					
920176	1					
920226	1					
1033800	1					
1111669	1					
1166598	1					
1175038	1					
791500	1					
798707	1					
801058	1					
805950	1					
805964	1					
806003	1					
806854	1					
808272	1					
985687	1					
1089050	1					
1180462	1					
793273	1					
802194	1					
916038	1					
917587	1					
1135381	1					
225259	1					
509597	1					
566185	1					
758255	1					
805921	1					
806464	1					
807526	1					
808845	1					
917751	1					
949745	1					
1033705	1					
1047094	1					
511009	1					
802890	1					
803183	1					
805929	1					
1044441	1					
1089363	1					
1099420	1					
1137503	1					
395394	1					
508239	1					
807742	1					
918772	1					
1221299	1					
421247	1					
801620	1					
806909	1					
940703	1					
997544	1					
1135484	1					
619075	1					
619411	1					
1033864	1					
1033978	1					
1122904	1					
1131914	1					
619075	1					
619411	1					
1033864	1					
1033978	1					
1122904	1					
1131914	1					
225139	1					
799523	1					
802835	1					
802898	1					
802899	1					
803182	1					
804198	1					
807159	1					
807852	1					
906750	1					
919366	1					
919813	1					
919832	1					
920311	1					
948534	1					
1033118	1					
1062785	1					
1103080	1					
1103911	1					
1134086	1					
1135352	1					
1213711	1					
1290430	1					
1290470	1					
1290570	1					
269959	1					
804758	1					
1034233	1					
1171145	1					
804471	1					
343407	1					
1111135	1					
795440	1					
801374	1					
289990	1					
366295	1					
919462	1					
1089446	1					
948191	1					
544613	1					
805974	1					
806819	1					
913685	1					
997060	1					
1203319	1					
998628	1					
618767	1					
1290947	2					
1290927	2					
1290924	2					
1290898	2					
1290867	2					
1290852	2					
1290849	2					
1290804	2					
1290768	2					
1290750	2					
1290747	2					
1290744	2					
1290727	2					
1290658	2					
1290650	2					
1290635	2					
1290632	2					
1290622	2					
1290620	2					
1290617	2					
1290610	2					
1290511	2					
1290506	2					
1290498	2					
1290495	2					
1290493	2					
1290453	2					
1290446	2					
1290438	2					
1290435	2					
1290402	2					
1290385	2					
1290381	2					
1290355	2					
1290207	2					
1175176	2					
1137571	2					
948131	2					
920267	2					
918074	2					
808343	2					
808056	2					
807861	2					
807748	2					
807460	2					
807243	2					
807239	2					
806900	2					
806899	2					
806577	2					
806425	2					
794661	2					
793518	2					
634154	2					
594980	2					
508814	2					
508315	2					
224938	2					
1290902	3					
1290862	3					
1290732	3					
1290505	3					
1290463	3					
1290439	3					
1290386	3					
1290373	3					
807394	3					
806946	3					
1290434	4					
1290382	4					
