817777	1									
817786	1									
817800	1									
817807	1									
817815	1									
817822	1									
817824	1									
817828	1									
817829	1									
817834	1									
817837	1									
817838	1									
817840	1									
817846	1									
817849	1									
817851	1									
817878	1									
817881	1									
817882	1									
817883	1									
817891	1									
817894	1									
817900	1									
817904	1									
817925	1									
817939	1									
817942	1									
817945	1									
817947	1									
817956	1									
817959	1									
817970	1									
817979	1									
817982	1									
817987	1									
817998	1									
817999	1									
818027	1									
818038	1									
818040	1									
818042	1									
818046	1									
818055	1									
818058	1									
818083	1									
818095	1									
818096	1									
818098	1									
818099	1									
818100	1									
818116	1									
818119	1									
818125	1									
818126	1									
818129	1									
818132	1									
818133	1									
818138	1									
818139	1									
818141	1									
818147	1									
818149	1									
818155	1									
818159	1									
818160	1									
818171	1									
818173	1									
818175	1									
818179	1									
818186	1									
818190	1									
818204	1									
818207	1									
818210	1									
818214	1									
818216	1									
818221	1									
818224	1									
818225	1									
818228	1									
818241	1									
818243	1									
818250	1									
818251	1									
818262	1									
818263	1									
818267	1									
818268	1									
818272	1									
818275	1									
818280	1									
818281	1									
818287	1									
818302	1									
818311	1									
818313	1									
818314	1									
818315	1									
818316	1									
818318	1									
818322	1									
818328	1									
818345	1									
818346	1									
818353	1									
818358	1									
818364	1									
818367	1									
818374	1									
818375	1									
818383	1									
818390	1									
818394	1									
818397	1									
818400	1									
818401	1									
818408	1									
818409	1									
818410	1									
818418	1									
818423	1									
818427	1									
818428	1									
818435	1									
818451	1									
818457	1									
818469	1									
818472	1									
818486	1									
818497	1									
818508	1									
818513	1									
818518	1									
818519	1									
818522	1									
818530	1									
818538	1									
818542	1									
818543	1									
818551	1									
818553	1									
818560	1									
818561	1									
818563	1									
818565	1									
818573	1									
818575	1									
818580	1									
818581	1									
818582	1									
818585	1									
818592	1									
818597	1									
818600	1									
818602	1									
818605	1									
818608	1									
818609	1									
818612	1									
818613	1									
818618	1									
818621	1									
818628	1									
818631	1									
818632	1									
818634	1									
818636	1									
818637	1									
818646	1									
818651	1									
818656	1									
818657	1									
818666	1									
818669	1									
818671	1									
818679	1									
818685	1									
818686	1									
818687	1									
818691	1									
818696	1									
818708	1									
818720	1									
818723	1									
818724	1									
818725	1									
818728	1									
818731	1									
818735	1									
818737	1									
818748	1									
818752	1									
818760	1									
818769	1									
818773	1									
818780	1									
818781	1									
818783	1									
818784	1									
818788	1									
818789	1									
818792	1									
818793	1									
818794	1									
818797	1									
818806	1									
818807	1									
818812	1									
818816	1									
818823	1									
818828	1									
818838	1									
818841	1									
818843	1									
818850	1									
818858	1									
818859	1									
818860	1									
818863	1									
818865	1									
818868	1									
818869	1									
818871	1									
818881	1									
818899	1									
818906	1									
818909	1									
818912	1									
818914	1									
818917	1									
818919	1									
818928	1									
818929	1									
818931	1									
818934	1									
818938	1									
818956	1									
818957	1									
818959	1									
818960	1									
818966	1									
818967	1									
818973	1									
818978	1									
818979	1									
818985	1									
818986	1									
818988	1									
818995	1									
819004	1									
819010	1									
819012	1									
819015	1									
819016	1									
819018	1									
819021	1									
819030	1									
819034	1									
819037	1									
819039	1									
819044	1									
819045	1									
819046	1									
819049	1									
819059	1									
819060	1									
819061	1									
819062	1									
819066	1									
819070	1									
819071	1									
819076	1									
819085	1									
819087	1									
819089	1									
819105	1									
819106	1									
819108	1									
819112	1									
819113	1									
819128	1									
819134	1									
819135	1									
819138	1									
819141	1									
819145	1									
819148	1									
819149	1									
819151	1									
819157	1									
819159	1									
819162	1									
819170	1									
819171	1									
819172	1									
819183	1									
819197	1									
819198	1									
819199	1									
819210	1									
819212	1									
819216	1									
819217	1									
819219	1									
819224	1									
819227	1									
819230	1									
819232	1									
819233	1									
819239	1									
819258	1									
819263	1									
819265	1									
819274	1									
819281	1									
819286	1									
819292	1									
819293	1									
819295	1									
819296	1									
819301	1									
819304	1									
819313	1									
819314	1									
819315	1									
819316	1									
819318	1									
819322	1									
819328	1									
819329	1									
819336	1									
819337	1									
819346	1									
819347	1									
819350	1									
819356	1									
819359	1									
819362	1									
819368	1									
819369	1									
819377	1									
819378	1									
819379	1									
819395	1									
819405	1									
819407	1									
819410	1									
819413	1									
819420	1									
819427	1									
819430	1									
819434	1									
819437	1									
819442	1									
819445	1									
819446	1									
819450	1									
819451	1									
819454	1									
819456	1									
819459	1									
819460	1									
819461	1									
819463	1									
819464	1									
819468	1									
819469	1									
819473	1									
819478	1									
819479	1									
819481	1									
819486	1									
819490	1									
819491	1									
819502	1									
819505	1									
819509	1									
819513	1									
819520	1									
819526	1									
819539	1									
819542	1									
819553	1									
819561	1									
819562	1									
819563	1									
819564	1									
819565	1									
819568	1									
819601	1									
819602	1									
819604	1									
819608	1									
819609	1									
819613	1									
819617	1									
819622	1									
819624	1									
819627	1									
819628	1									
819633	1									
819653	1									
819666	1									
819689	1									
819714	1									
819760	1									
819768	1									
819816	1									
819819	1									
819820	1									
819911	1									
820000	1									
820100	1									
820138	1									
820234	1									
820310	1									
820311	1									
820312	1									
820316	1									
820317	1									
820392	1									
907958	1									
908077	1									
949073	1									
959571	1									
959743	1									
959827	1									
959888	1									
959900	1									
960174	1									
960265	1									
960290	1									
960299	1									
960328	1									
998398	1									
999098	1									
999194	1									
999826	1									
999951	1									
1015612	1									
1018587	1									
1019588	1									
1021597	1									
1022537	1									
1023212	1									
1031979	1									
1034631	1									
1034780	1									
1034790	1									
1034867	1									
1034915	1									
1035017	1									
1036048	1									
1036133	1									
1036138	1									
1036141	1									
1036185	1									
1037005	1									
1037097	1									
1038019	1									
1038082	1									
1038098	1									
1039033	1									
1039098	1									
1039100	1									
1039101	1									
1039116	1									
1039185	1									
1039186	1									
1039193	1									
1039200	1									
1039218	1									
1039245	1									
1039246	1									
1039251	1									
1039253	1									
1039255	1									
1039257	1									
1039263	1									
1039270	1									
1039275	1									
1039278	1									
1039295	1									
1039302	1									
1039303	1									
1039307	1									
1039310	1									
1039314	1									
1039336	1									
1039341	1									
1039393	1									
1039399	1									
1039407	1									
1039412	1									
1039413	1									
1039422	1									
1039425	1									
1039428	1									
1039447	1									
1039450	1									
1039455	1									
1039457	1									
1039461	1									
1039462	1									
1039463	1									
1039464	1									
1039469	1									
1039556	1									
1039621	1									
1039731	1									
1039742	1									
1039755	1									
1047734	1									
1049665	1									
1049915	1									
1049990	1									
1063559	1									
1064378	1									
1065214	1									
1065281	1									
1065565	1									
1065668	1									
1066216	1									
1066375	1									
1066412	1									
1066695	1									
1066869	1									
1083284	1									
1088767	1									
1089440	1									
1089979	1									
1097862	1									
1111903	1									
1111916	1									
1112020	1									
1112511	1									
1112725	1									
1112760	1									
1113011	1									
1113049	1									
1113331	1									
1113435	1									
1113459	1									
1113460	1									
1113636	1									
1114121	1									
1114129	1									
1114692	1									
1129140	1									
1129387	1									
1129834	1									
1131563	1									
1135147	1									
1135825	1									
1136221	1									
1136255	1									
1136325	1									
1136327	1									
1136330	1									
1136919	1									
1137069	1									
1137522	1									
1137539	1									
1137633	1									
1137853	1									
1138033	1									
1138215	1									
1138255	1									
1138255	1									
1138317	1									
1138351	1									
1138381	1									
1138443	1									
1138447	1									
1138457	1									
1138459	1									
1138465	1									
1138565	1									
1138753	1									
1138822	1									
1138925	1									
1138978	1									
1138995	1									
1139041	1									
1139114	1									
1139123	1									
1139171	1									
1139173	1									
1139177	1									
1139193	1									
1139227	1									
1139243	1									
1139278	1									
1139297	1									
1139310	1									
1139320	1									
1139346	1									
1139504	1									
1139541	1									
1139545	1									
1139557	1									
1139725	1									
1139902	1									
1139903	1									
1139911	1									
1139913	1									
1139938	1									
1139952	1									
1139969	1									
1139993	1									
1151239	1									
1151967	1									
1152943	1									
1153458	1									
1153536	1									
1153629	1									
1153856	1									
1153995	1									
1154055	1									
1154113	1									
1169174	1									
1170210	1									
1170701	1									
1171004	1									
1171348	1									
1171390	1									
1171855	1									
1171989	1									
1172028	1									
1172192	1									
1172288	1									
1172334	1									
1172406	1									
1172478	1									
1172644	1									
1173049	1									
1173068	1									
1173302	1									
1173320	1									
1175340	1									
1175583	1									
1175662	1									
1175664	1									
1175683	1									
1175773	1									
1175818	1									
1175892	1									
1175907	1									
1175925	1									
1175938	1									
1175945	1									
1176005	1									
1176014	1									
1176026	1									
1176040	1									
1176091	1									
1176101	1									
1176116	1									
1176121	1									
1176138	1									
1176141	1									
1176143	1									
1176150	1									
1176152	1									
1176153	1									
1176154	1									
1176162	1									
1176167	1									
1176182	1									
1176191	1									
1176214	1									
1176222	1									
1176225	1									
1176232	1									
1176238	1									
1176243	1									
1176244	1									
1176250	1									
1176251	1									
1176258	1									
1176261	1									
1176265	1									
1176268	1									
1176270	1									
1176272	1									
1176275	1									
1176276	1									
1176299	1									
1176305	1									
1176319	1									
1176321	1									
1176322	1									
1176327	1									
1176330	1									
1176331	1									
1176336	1									
1176343	1									
1176345	1									
1176360	1									
1176361	1									
1176366	1									
1176373	1									
1176376	1									
1176671	1									
1182081	1									
1183957	1									
1184579	1									
1184581	1									
1186258	1									
1186336	1									
1186358	1									
1186425	1									
1187008	1									
1187385	1									
1187455	1									
1187611	1									
1190407	1									
1190722	1									
1190921	1									
1190929	1									
1191688	1									
1191708	1									
1191734	1									
1191737	1									
1191838	1									
1192112	1									
1192127	1									
1192131	1									
1192136	1									
1192182	1									
1192224	1									
1192298	1									
1192304	1									
1192310	1									
1192349	1									
1192357	1									
1192382	1									
1192391	1									
1192464	1									
1192468	1									
1192472	1									
1192474	1									
1192496	1									
1192506	1									
1192509	1									
1192532	1									
1192586	1									
1192623	1									
1192639	1									
1192665	1									
1192668	1									
1192672	1									
1192675	1									
1192686	1									
1192690	1									
1192705	1									
1192717	1									
1192720	1									
1192731	1									
1192760	1									
1192791	1									
1192800	1									
1192827	1									
1192870	1									
1192884	1									
1192894	1									
1192903	1									
1192920	1									
1192936	1									
1192943	1									
1192954	1									
1192962	1									
1192963	1									
1192977	1									
1192981	1									
1192983	1									
1192984	1									
1192991	1									
1192992	1									
1192997	1									
1192999	1									
1193003	1									
1193010	1									
1193011	1									
1193017	1									
1193021	1									
1193027	1									
1193030	1									
1193032	1									
1193034	1									
1193066	1									
1193067	1									
1193081	1									
1193082	1									
1193100	1									
1193112	1									
1193120	1									
1193122	1									
1193124	1									
1193126	1									
1193159	1									
1193189	1									
1193202	1									
1193203	1									
1193206	1									
1193213	1									
1193217	1									
1193225	1									
1193234	1									
1193242	1									
1193245	1									
1193247	1									
1193249	1									
1193250	1									
1193264	1									
1193266	1									
1193269	1									
1193271	1									
1193275	1									
1193278	1									
1193279	1									
1193287	1									
1193289	1									
1193305	1									
1193327	1									
1193330	1									
1193335	1									
1193338	1									
1193346	1									
1193352	1									
1193361	1									
1193365	1									
1193374	1									
1193383	1									
1193387	1									
1193409	1									
1193414	1									
1193422	1									
1193435	1									
1193449	1									
1193452	1									
1193456	1									
1193460	1									
1193463	1									
1193476	1									
1193483	1									
1193487	1									
1193491	1									
1193809	1									
1195031	1									
1195181	1									
1195210	1									
1195241	1									
1195306	1									
1195307	1									
1195447	1									
1195719	1									
1195768	1									
1195770	1									
1195777	1									
1195791	1									
1195834	1									
1195835	1									
1195844	1									
1195871	1									
1195876	1									
1195900	1									
1195950	1									
1195978	1									
1196082	1									
1196100	1									
1196110	1									
1196117	1									
1196119	1									
1196137	1									
1196150	1									
1196154	1									
1196174	1									
1196177	1									
1196186	1									
1196194	1									
1196206	1									
1196213	1									
1196217	1									
1196230	1									
1196243	1									
1196276	1									
1196291	1									
1196301	1									
1196339	1									
1196354	1									
1196359	1									
1196362	1									
1196365	1									
1196367	1									
1196369	1									
1196373	1									
1196377	1									
1196379	1									
1196384	1									
1196402	1									
1196409	1									
1196411	1									
1196414	1									
1196423	1									
1196435	1									
1196442	1									
1196443	1									
1196444	1									
1196448	1									
1196450	1									
1196472	1									
1196479	1									
1196481	1									
1196486	1									
1196492	1									
1196509	1									
1196523	1									
1196542	1									
1196560	1									
1196569	1									
1196570	1									
1196575	1									
1196580	1									
1196612	1									
1196810	1									
1196811	1									
1196823	1									
1196871	1									
1203178	1									
1204314	1									
1204633	1									
1204701	1									
1206229	1									
1206442	1									
1208663	1									
1209865	1									
1223975	1									
1224273	1									
1224398	1									
1224446	1									
1225227	1									
1225379	1									
1225567	1									
1225875	1									
1226227	1									
1227313	1									
1230082	1									
1230199	1									
1230260	1									
1230307	1									
1230337	1									
1230338	1									
1230349	1									
1230389	1									
1230391	1									
1230398	1									
1231052	1									
1231507	1									
1231599	1									
1231624	1									
1231699	1									
1232208	1									
1232603	1									
1233126	1									
1233576	1									
1240642	1									
1241411	1									
1243934	1									
1243969	1									
1244482	1									
1244835	1									
1250015	1									
1250159	1									
1250491	1									
1250773	1									
1250905	1									
1250918	1									
1250922	1									
1250951	1									
1251276	1									
1261977	1									
1262343	1									
1270006	1									
1270035	1									
1270300	1									
1270816	1									
1270836	1									
1272278	1									
1272683	1									
1273545	1									
1273930	1									
1274027	1									
1280060	1									
1280077	1									
1280182	1									
1280304	1									
1280332	1									
1280342	1									
1280352	1									
1280370	1									
1280441	1									
1280445	1									
1280454	1									
1280483	1									
1280489	1									
1280493	1									
1280508	1									
1280555	1									
1280560	1									
1280634	1									
1280642	1									
1280646	1									
1280650	1									
1280678	1									
1280679	1									
1280681	1									
1280711	1									
1280723	1									
1280726	1									
1280743	1									
1280845	1									
1280857	1									
1280862	1									
1280916	1									
1280970	1									
1281023	1									
1281027	1									
1281054	1									
1281055	1									
1281063	1									
1281068	1									
1281083	1									
1281104	1									
1281112	1									
1281113	1									
1281127	1									
1281139	1									
1281276	1									
1281280	1									
1281281	1									
1281286	1									
1281292	1									
1281293	1									
1281296	1									
1281298	1									
1281306	1									
1281309	1									
1281325	1									
1281326	1									
1281330	1									
1281342	1									
1281352	1									
1281353	1									
1281358	1									
1281361	1									
1281370	1									
1281373	1									
1281378	1									
1281384	1									
1281385	1									
1281398	1									
1281407	1									
1281416	1									
1281419	1									
1281420	1									
1281425	1									
1281514	1									
1281519	1									
1281536	1									
1281539	1									
1281547	1									
1281559	1									
1281569	1									
1281575	1									
1281603	1									
1281604	1									
1281606	1									
1281610	1									
1281611	1									
1281626	1									
1281636	1									
1281651	1									
1281654	1									
1281659	1									
1281673	1									
1281676	1									
1281681	1									
1281683	1									
1281685	1									
1281689	1									
1281698	1									
1281701	1									
1281712	1									
1281721	1									
1281724	1									
1281729	1									
1281731	1									
1281740	1									
1281766	1									
1281936	1									
1281948	1									
1281992	1									
1282130	1									
1282281	1									
1282296	1									
1282307	1									
1282348	1									
1282396	1									
1282517	1									
1322085	1									
1323860	1									
1324271	1									
1324972	1									
1325078	1									
1325233	1									
1325557	1									
1327115	1									
1328122	1									
1328856	1									
1329386	1									
1329489	1									
1329611	1									
1329845	1									
1330216	1									
1330280	1									
1333048	1									
1334484	1									
1336992	1									
1350106	1									
1350337	1									
1350506	1									
1350544	1									
1350803	1									
1350911	1									
1360985	1									
1361385	1									
1361534	1									
1361853	1									
1361855	1									
1362141	1									
1362455	1									
1362658	1									
1362692	1									
1362708	1									
1362822	1									
1371506	1									
1371983	1									
1373257	1									
1374354	1									
1374657	1									
1376223	1									
1377360	1									
1380073	1									
1380198	1									
1380305	1									
1380496	1									
1380514	1									
1380539	1									
1380554	1									
1380560	1									
1380622	1									
1380638	1									
1380655	1									
1380721	1									
1380806	1									
1380817	1									
1380829	1									
1380847	1									
1380884	1									
1380898	1									
1380948	1									
1380949	1									
1380991	1									
1381002	1									
1381013	1									
1381023	1									
1381056	1									
1381063	1									
1381089	1									
1381104	1									
1381110	1									
1381125	1									
1381171	1									
1381185	1									
1381186	1									
1381187	1									
1381244	1									
1381317	1									
1381527	1									
1381641	1									
1381670	1									
1381927	1									
1382077	1									
1382090	1									
1382125	1									
1400192	1									
1400296	1									
1400362	1									
1410780	1									
1410827	1									
1411133	1									
1411163	1									
1411270	1									
1411303	1									
1420039	1									
1422093	1									
1550161	1									
1550221	1									
1550495	1									
1550586	1									
1550612	1									
1551539	1									
1551575	1									
1551652	1									
1551662	1									
1551812	1									
1560595	1									
1560941	1									
1560972	1									
1561045	1									
1561091	1									
1561280	1									
1561296	1									
1561409	1									
1566078	1									
1630459	1									
1631213	1									
1631434	1									
1631448	1									
1671778	1									
1672423	1									
1672473	1									
1672700	1									
1672951	1									
1673021	1									
1673094	1									
1673103	1									
1673129	1									
1673130	1									
1673142	1									
1673203	1									
1673270	1									
1673316	1									
1673324	1									
1673334	1									
1673335	1									
1673352	1									
1673353	1									
1673355	1									
1673356	1									
1673357	1									
1673403	1									
1673405	1									
1673411	1									
1673436	1									
1673449	1									
1673455	1									
1673456	1									
1673468	1									
1673469	1									
1673471	1									
1673473	1									
1673480	1									
1673481	1									
1673482	1									
1673483	1									
1673484	1									
1673485	1									
1673502	1									
1673503	1									
1673504	1									
1673544	1									
1673568	1									
1673587	1									
1673588	1									
1673603	1									
1673649	1									
1673652	1									
1673654	1									
1673656	1									
1673662	1									
1673666	1									
1673676	1									
1673677	1									
1673682	1									
1673716	1									
1673717	1									
1673718	1									
1673738	1									
1673783	1									
1673784	1									
1673806	1									
1673822	1									
1673848	1									
1673856	1									
1673873	1									
7075066	1									
7075203	1									
7154090	1									
1066412F	2									
1111903I	2									
1139173I	2									
1196411F	2									
1673203E	2									
1673356E	2									
1673357E	2									
812370I	2									
817677F	2									
818582I	2									
