800909	1								
800920	1								
801028	1								
801109	1								
801131	1								
801181	1								
801337	1								
801443	1								
801480	1								
801484	1								
801714	1								
801960	1								
802183	1								
802520	1								
802573	1								
802635	1								
802679	1								
802712	1								
802828	1								
802830	1								
802861	1								
802862	1								
802915	1								
802924	1								
802963	1								
802971	1								
803030	1								
803032	1								
803079	1								
803106	1								
803148	1								
803241	1								
803332	1								
803372	1								
803508	1								
803719	1								
803750	1								
803761	1								
803788	1								
803793	1								
803805	1								
803823	1								
803843	1								
803892	1								
804464	1								
804525	1								
804572	1								
804606	1								
804695	1								
804701	1								
804721	1								
804786	1								
804798	1								
804800	1								
804820	1								
805049	1								
805353	1								
805380	1								
805390	1								
805632	1								
805704	1								
805722	1								
805740	1								
805802	1								
805871	1								
805937	1								
805960	1								
805968	1								
806026	1								
806111	1								
806123	1								
806133	1								
806161	1								
806295	1								
806301	1								
806366	1								
806410	1								
806418	1								
806430	1								
806453	1								
806474	1								
806513	1								
806558	1								
806564	1								
806582	1								
806598	1								
806674	1								
806741	1								
806742	1								
806882	1								
806908	1								
806986	1								
807104	1								
807121	1								
807162	1								
807167	1								
807265	1								
807272	1								
807321	1								
807501	1								
807546	1								
807612	1								
807621	1								
807636	1								
807661	1								
807681	1								
807697	1								
807727	1								
807740	1								
808107	1								
808110	1								
808111	1								
808114	1								
808135	1								
808150	1								
808231	1								
808249	1								
808250	1								
808273	1								
808320	1								
808326	1								
808345	1								
808355	1								
808499	1								
808541	1								
808556	1								
808669	1								
808677	1								
808683	1								
808689	1								
808713	1								
808732	1								
808733	1								
808760	1								
808781	1								
808803	1								
808805	1								
808854	1								
808861	1								
808899	1								
808945	1								
808952	1								
808958	1								
808974	1								
808992	1								
809036	1								
809061	1								
809074	1								
809080	1								
809089	1								
809121	1								
809158	1								
809166	1								
809177	1								
809213	1								
809217	1								
809225	1								
809273	1								
809326	1								
809424	1								
809516	1								
809528	1								
809540	1								
809548	1								
809555	1								
809556	1								
809586	1								
809587	1								
809592	1								
809621	1								
809649	1								
809656	1								
809664	1								
809752	1								
809806	1								
809814	1								
809822	1								
809825	1								
809851	1								
809898	1								
809919	1								
809944	1								
809962	1								
810034	1								
810037	1								
810040	1								
810096	1								
810187	1								
810195	1								
810196	1								
810249	1								
810268	1								
810278	1								
810282	1								
810286	1								
810298	1								
810304	1								
810327	1								
810401	1								
810420	1								
810421	1								
810433	1								
810443	1								
810469	1								
810487	1								
810494	1								
810497	1								
810521	1								
810568	1								
810592	1								
810594	1								
810597	1								
810619	1								
810620	1								
810639	1								
810671	1								
810677	1								
810691	1								
810718	1								
810721	1								
810727	1								
810758	1								
810781	1								
810797	1								
810802	1								
810819	1								
810824	1								
810828	1								
810845	1								
810859	1								
810871	1								
810901	1								
810921	1								
810947	1								
810963	1								
810976	1								
811013	1								
811031	1								
811041	1								
811062	1								
811067	1								
811095	1								
811122	1								
811131	1								
811136	1								
811139	1								
811143	1								
811144	1								
811146	1								
811174	1								
811185	1								
811188	1								
811190	1								
811192	1								
811208	1								
811213	1								
811217	1								
811219	1								
811276	1								
811284	1								
811286	1								
811329	1								
811349	1								
811353	1								
811355	1								
811361	1								
811380	1								
811383	1								
811388	1								
811401	1								
811402	1								
811429	1								
811462	1								
811470	1								
811523	1								
811544	1								
811545	1								
811546	1								
811548	1								
811562	1								
811575	1								
811597	1								
811599	1								
811602	1								
811633	1								
811662	1								
811678	1								
811679	1								
811688	1								
811691	1								
811697	1								
811723	1								
811758	1								
811769	1								
811825	1								
811827	1								
811828	1								
811834	1								
811836	1								
811841	1								
811856	1								
811868	1								
811879	1								
811886	1								
811887	1								
811898	1								
811899	1								
811900	1								
811917	1								
811918	1								
811920	1								
811932	1								
811937	1								
811947	1								
811949	1								
811955	1								
811962	1								
812006	1								
812013	1								
812017	1								
812047	1								
812048	1								
812073	1								
812074	1								
812076	1								
812084	1								
812089	1								
812102	1								
812113	1								
812116	1								
812119	1								
812120	1								
812155	1								
812172	1								
812185	1								
812186	1								
812187	1								
812192	1								
812193	1								
812198	1								
812199	1								
812201	1								
812218	1								
812221	1								
812230	1								
812236	1								
812249	1								
812255	1								
812293	1								
812314	1								
812319	1								
812323	1								
812335	1								
812338	1								
812350	1								
812353	1								
812357	1								
812364	1								
812365	1								
812366	1								
812415	1								
812424	1								
812434	1								
812442	1								
812445	1								
812447	1								
812448	1								
812456	1								
812468	1								
812475	1								
812497	1								
812499	1								
812512	1								
812520	1								
812533	1								
812537	1								
812574	1								
812582	1								
812597	1								
812609	1								
812635	1								
812638	1								
812644	1								
812683	1								
812688	1								
812697	1								
812700	1								
812714	1								
812718	1								
812738	1								
812755	1								
812761	1								
812791	1								
812798	1								
812801	1								
812814	1								
812817	1								
812820	1								
812826	1								
812853	1								
812854	1								
812857	1								
812871	1								
812884	1								
812899	1								
812910	1								
812920	1								
812932	1								
812935	1								
812940	1								
812948	1								
812957	1								
812962	1								
812963	1								
812964	1								
812982	1								
812985	1								
812990	1								
812993	1								
813002	1								
813004	1								
813007	1								
813008	1								
813012	1								
813022	1								
813034	1								
813037	1								
813050	1								
813066	1								
813067	1								
813069	1								
813073	1								
813075	1								
813083	1								
813084	1								
813097	1								
813112	1								
813120	1								
813144	1								
813145	1								
813149	1								
813155	1								
813174	1								
813179	1								
813189	1								
813194	1								
813196	1								
813201	1								
813202	1								
813205	1								
813225	1								
813230	1								
813233	1								
813249	1								
813250	1								
813252	1								
813256	1								
813263	1								
813265	1								
813267	1								
813270	1								
813274	1								
813276	1								
813277	1								
813279	1								
813280	1								
813283	1								
813287	1								
813318	1								
813330	1								
813335	1								
813351	1								
813353	1								
813365	1								
813368	1								
813385	1								
813389	1								
813390	1								
813423	1								
813441	1								
813453	1								
813470	1								
813480	1								
813485	1								
813498	1								
813499	1								
813513	1								
813515	1								
813526	1								
813527	1								
813572	1								
813573	1								
813574	1								
813578	1								
813599	1								
813607	1								
813610	1								
813630	1								
813636	1								
813640	1								
813646	1								
813647	1								
813650	1								
813653	1								
813664	1								
813676	1								
813682	1								
813685	1								
813690	1								
813720	1								
813722	1								
813736	1								
813738	1								
813758	1								
813761	1								
813765	1								
813780	1								
813785	1								
813787	1								
813808	1								
813810	1								
813829	1								
813845	1								
813861	1								
813866	1								
813868	1								
813871	1								
813886	1								
813894	1								
813899	1								
813919	1								
813922	1								
813928	1								
813946	1								
813984	1								
813985	1								
813990	1								
814001	1								
814019	1								
814034	1								
814055	1								
814059	1								
814089	1								
814095	1								
814111	1								
814117	1								
814119	1								
814120	1								
814129	1								
814142	1								
814148	1								
814165	1								
814181	1								
814190	1								
814192	1								
814238	1								
814247	1								
814252	1								
814258	1								
814284	1								
814303	1								
814329	1								
814351	1								
814374	1								
814417	1								
814431	1								
814436	1								
814451	1								
887237	1								
887977	1								
889263	1								
903897	1								
903988	1								
904424	1								
904515	1								
904950	1								
908137	1								
908150	1								
908550	1								
908618	1								
908693	1								
916925	1								
918062	1								
918325	1								
918878	1								
918901	1								
919030	1								
919167	1								
919174	1								
919184	1								
919205	1								
919242	1								
919247	1								
919252	1								
919275	1								
919420	1								
919449	1								
919579	1								
919615	1								
919623	1								
919657	1								
919746	1								
919813	1								
919855	1								
919879	1								
919904	1								
919986	1								
920066	1								
920089	1								
920128	1								
920144	1								
920483	1								
920484	1								
920488	1								
939839	1								
939946	1								
940707	1								
945707	1								
947133	1								
947683	1								
948210	1								
948309	1								
949500	1								
949765	1								
957740	1								
957994	1								
958103	1								
958305	1								
958333	1								
958701	1								
966764	1								
967793	1								
968018	1								
972644	1								
973229	1								
973238	1								
973351	1								
973366	1								
986339	1								
986976	1								
987122	1								
987706	1								
987950	1								
988039	1								
997588	1								
997897	1								
997900	1								
998540	1								
998664	1								
998672	1								
998675	1								
998681	1								
998707	1								
998821	1								
998894	1								
998895	1								
998907	1								
999044	1								
999046	1								
999224	1								
999565	1								
1013272	1								
1015549	1								
1017466	1								
1030007	1								
1030624	1								
1031277	1								
1032392	1								
1032430	1								
1032668	1								
1032747	1								
1032918	1								
1033309	1								
1033597	1								
1033603	1								
1033846	1								
1033893	1								
1033902	1								
1033935	1								
1034044	1								
1034126	1								
1034279	1								
1034286	1								
1034350	1								
1034407	1								
1034409	1								
1034501	1								
1034507	1								
1034512	1								
1034533	1								
1034563	1								
1034564	1								
1034568	1								
1034571	1								
1034585	1								
1034601	1								
1034655	1								
1034658	1								
1034689	1								
1034694	1								
1034707	1								
1034715	1								
1034718	1								
1034738	1								
1034770	1								
1034776	1								
1034780	1								
1034782	1								
1034787	1								
1034788	1								
1034796	1								
1034817	1								
1034818	1								
1034829	1								
1034846	1								
1034867	1								
1034869	1								
1034888	1								
1034891	1								
1034915	1								
1034921	1								
1034930	1								
1034946	1								
1034948	1								
1034958	1								
1034973	1								
1034977	1								
1034979	1								
1034987	1								
1034993	1								
1034995	1								
1035004	1								
1035005	1								
1035008	1								
1035017	1								
1035018	1								
1035019	1								
1035023	1								
1035039	1								
1035041	1								
1035042	1								
1035054	1								
1035055	1								
1035056	1								
1035057	1								
1035059	1								
1035063	1								
1035064	1								
1035074	1								
1035078	1								
1035081	1								
1035082	1								
1035084	1								
1036000	1								
1036002	1								
1036005	1								
1036009	1								
1036014	1								
1036016	1								
1036027	1								
1036031	1								
1036032	1								
1036042	1								
1036049	1								
1036051	1								
1036056	1								
1036057	1								
1036059	1								
1036061	1								
1036077	1								
1036083	1								
1036181	1								
1044679	1								
1044714	1								
1044806	1								
1044896	1								
1046652	1								
1047081	1								
1047735	1								
1055741	1								
1056259	1								
1062072	1								
1062137	1								
1062184	1								
1062961	1								
1063029	1								
1063359	1								
1063853	1								
1063884	1								
1064210	1								
1084218	1								
1086720	1								
1086724	1								
1087137	1								
1087506	1								
1087520	1								
1087537	1								
1087569	1								
1087691	1								
1087730	1								
1087743	1								
1087812	1								
1087949	1								
1088035	1								
1088460	1								
1088508	1								
1088545	1								
1088593	1								
1088635	1								
1088645	1								
1088665	1								
1088678	1								
1088686	1								
1088687	1								
1088833	1								
1088988	1								
1089055	1								
1089287	1								
1089398	1								
1089440	1								
1089502	1								
1089595	1								
1089731	1								
1089801	1								
1089804	1								
1089808	1								
1089854	1								
1089869	1								
1089872	1								
1089875	1								
1089895	1								
1089928	1								
1089969	1								
1089983	1								
1090384	1								
1097300	1								
1098059	1								
1098928	1								
1099295	1								
1099465	1								
1102177	1								
1104983	1								
1110618	1								
1110925	1								
1111449	1								
1111473	1								
1111587	1								
1111626	1								
1111903	1								
1111916	1								
1112207	1								
1112424	1								
1112456	1								
1112611	1								
1112725	1								
1113103	1								
1113239	1								
1122373	1								
1125528	1								
1127202	1								
1127426	1								
1127981	1								
1128323	1								
1128588	1								
1128828	1								
1135054	1								
1135223	1								
1135486	1								
1135688	1								
1135724	1								
1135825	1								
1135892	1								
1136146	1								
1136161	1								
1136184	1								
1136216	1								
1136242	1								
1136270	1								
1136365	1								
1136396	1								
1136416	1								
1136513	1								
1136687	1								
1136999	1								
1137366	1								
1137378	1								
1137426	1								
1137514	1								
1137536	1								
1137562	1								
1137600	1								
1137605	1								
1137621	1								
1137646	1								
1137717	1								
1137738	1								
1137785	1								
1137793	1								
1137862	1								
1137955	1								
1137982	1								
1138015	1								
1138215	1								
1138234	1								
1138249	1								
1138255	1								
1138291	1								
1138335	1								
1138351	1								
1138407	1								
1138415	1								
1138445	1								
1138454	1								
1138455	1								
1138467	1								
1138482	1								
1138560	1								
1138669	1								
1138690	1								
1138784	1								
1138822	1								
1138900	1								
1138925	1								
1138938	1								
1138940	1								
1138941	1								
1138955	1								
1138957	1								
1138968	1								
1138974	1								
1138986	1								
1138987	1								
1138989	1								
1138996	1								
1138998	1								
1139041	1								
1139074	1								
1139081	1								
1139083	1								
1139101	1								
1139103	1								
1139104	1								
1139116	1								
1139119	1								
1139125	1								
1139146	1								
1139163	1								
1139171	1								
1139172	1								
1139203	1								
1139206	1								
1139232	1								
1139240	1								
1139242	1								
1139248	1								
1139269	1								
1139275	1								
1139277	1								
1139278	1								
1139310	1								
1139313	1								
1139314	1								
1139428	1								
1139438	1								
1139456	1								
1139463	1								
1139464	1								
1139532	1								
1139533	1								
1139534	1								
1139543	1								
1139547	1								
1139550	1								
1139552	1								
1139553	1								
1139556	1								
1139557	1								
1139565	1								
1139574	1								
1139577	1								
1139578	1								
1139580	1								
1139581	1								
1139589	1								
1139591	1								
1139592	1								
1139602	1								
1139606	1								
1139610	1								
1139614	1								
1139623	1								
1139624	1								
1139631	1								
1139634	1								
1139635	1								
1139636	1								
1139637	1								
1139640	1								
1139649	1								
1139655	1								
1139665	1								
1139672	1								
1139676	1								
1139679	1								
1139686	1								
1139687	1								
1139688	1								
1139689	1								
1139694	1								
1139704	1								
1139709	1								
1139712	1								
1139713	1								
1139716	1								
1139718	1								
1139720	1								
1139721	1								
1139722	1								
1139723	1								
1139726	1								
1139727	1								
1139732	1								
1139736	1								
1139754	1								
1139757	1								
1139760	1								
1139764	1								
1139767	1								
1139773	1								
1139774	1								
1139792	1								
1139795	1								
1139796	1								
1139798	1								
1139804	1								
1139810	1								
1139812	1								
1139816	1								
1139817	1								
1139832	1								
1139833	1								
1139837	1								
1139842	1								
1139846	1								
1139854	1								
1139855	1								
1139857	1								
1139871	1								
1139876	1								
1139889	1								
1139903	1								
1139908	1								
1139913	1								
1139914	1								
1139918	1								
1139922	1								
1139927	1								
1139928	1								
1139934	1								
1139935	1								
1139939	1								
1139948	1								
1139952	1								
1139956	1								
1139959	1								
1139973	1								
1139994	1								
1150168	1								
1150509	1								
1150571	1								
1151675	1								
1151747	1								
1151862	1								
1155158	1								
1155219	1								
1155431	1								
1155874	1								
1160822	1								
1161337	1								
1161445	1								
1165777	1								
1167127	1								
1170088	1								
1170112	1								
1170128	1								
1170286	1								
1170351	1								
1170888	1								
1170892	1								
1170920	1								
1171163	1								
1171881	1								
1175058	1								
1175196	1								
1175204	1								
1175247	1								
1175251	1								
1175307	1								
1175308	1								
1175329	1								
1175340	1								
1175358	1								
1175388	1								
1175425	1								
1175433	1								
1175438	1								
1175462	1								
1175468	1								
1175490	1								
1175494	1								
1175496	1								
1175500	1								
1175512	1								
1175516	1								
1175517	1								
1175525	1								
1175526	1								
1175529	1								
1175542	1								
1175543	1								
1175544	1								
1175547	1								
1175548	1								
1175550	1								
1175551	1								
1175557	1								
1175566	1								
1175568	1								
1175571	1								
1175578	1								
1175583	1								
1175584	1								
1175587	1								
1175590	1								
1175597	1								
1175601	1								
1175604	1								
1175612	1								
1175615	1								
1175624	1								
1175625	1								
1175626	1								
1175629	1								
1175630	1								
1175631	1								
1175633	1								
1175634	1								
1175635	1								
1175649	1								
1175650	1								
1175653	1								
1175659	1								
1175661	1								
1175664	1								
1175678	1								
1175679	1								
1175681	1								
1175682	1								
1175689	1								
1175691	1								
1175706	1								
1175885	1								
1175902	1								
1180254	1								
1182207	1								
1183600	1								
1183634	1								
1183957	1								
1184127	1								
1184687	1								
1185409	1								
1190118	1								
1190146	1								
1190154	1								
1190210	1								
1190248	1								
1190370	1								
1190372	1								
1190384	1								
1190401	1								
1190507	1								
1190525	1								
1190536	1								
1190540	1								
1190572	1								
1190579	1								
1190582	1								
1190620	1								
1190623	1								
1190650	1								
1190651	1								
1190707	1								
1190760	1								
1190778	1								
1190796	1								
1190811	1								
1190827	1								
1190835	1								
1190876	1								
1190885	1								
1190891	1								
1190921	1								
1190924	1								
1190929	1								
1191017	1								
1191070	1								
1191107	1								
1191112	1								
1191122	1								
1191125	1								
1191132	1								
1191139	1								
1191140	1								
1191142	1								
1191147	1								
1191152	1								
1191157	1								
1191158	1								
1191163	1								
1191164	1								
1191165	1								
1191167	1								
1191168	1								
1191169	1								
1191175	1								
1191181	1								
1191184	1								
1191194	1								
1191197	1								
1191206	1								
1191219	1								
1191221	1								
1191228	1								
1191229	1								
1191230	1								
1191231	1								
1191232	1								
1191233	1								
1191237	1								
1191238	1								
1191240	1								
1191244	1								
1191245	1								
1191246	1								
1191247	1								
1191252	1								
1191254	1								
1191258	1								
1191262	1								
1191276	1								
1191283	1								
1191286	1								
1191287	1								
1191289	1								
1191303	1								
1191309	1								
1191312	1								
1191318	1								
1191325	1								
1191326	1								
1191327	1								
1191331	1								
1191333	1								
1191339	1								
1191344	1								
1191349	1								
1191353	1								
1191355	1								
1191359	1								
1191362	1								
1191364	1								
1191365	1								
1191366	1								
1191367	1								
1191369	1								
1191372	1								
1191379	1								
1191381	1								
1191384	1								
1191388	1								
1191395	1								
1191396	1								
1191399	1								
1191401	1								
1191402	1								
1191405	1								
1191412	1								
1191416	1								
1191428	1								
1191429	1								
1191433	1								
1191436	1								
1191437	1								
1191449	1								
1191452	1								
1191453	1								
1191458	1								
1191460	1								
1191463	1								
1191464	1								
1191470	1								
1191472	1								
1191474	1								
1191477	1								
1191479	1								
1191480	1								
1191481	1								
1191482	1								
1191483	1								
1191485	1								
1191486	1								
1191501	1								
1191511	1								
1191513	1								
1191514	1								
1191517	1								
1191518	1								
1191519	1								
1191524	1								
1191532	1								
1191535	1								
1191550	1								
1191556	1								
1191567	1								
1191568	1								
1191574	1								
1191576	1								
1191578	1								
1191580	1								
1191581	1								
1191583	1								
1191585	1								
1191586	1								
1191587	1								
1191588	1								
1191591	1								
1191594	1								
1191603	1								
1191604	1								
1191606	1								
1191607	1								
1191621	1								
1191622	1								
1191628	1								
1191630	1								
1191631	1								
1191640	1								
1191643	1								
1191644	1								
1191651	1								
1191659	1								
1191666	1								
1191671	1								
1191683	1								
1191688	1								
1191690	1								
1192241	1								
1192260	1								
1192286	1								
1195019	1								
1195022	1								
1195114	1								
1195116	1								
1195125	1								
1195137	1								
1195164	1								
1195181	1								
1195184	1								
1195193	1								
1195197	1								
1195199	1								
1195201	1								
1195204	1								
1195234	1								
1195296	1								
1195301	1								
1195314	1								
1195325	1								
1195332	1								
1195340	1								
1195343	1								
1195355	1								
1195651	1								
1195652	1								
1195655	1								
1195664	1								
1195665	1								
1195668	1								
1195679	1								
1195681	1								
1195683	1								
1195688	1								
1195689	1								
1195691	1								
1195692	1								
1195694	1								
1195698	1								
1195699	1								
1195705	1								
1195708	1								
1195709	1								
1195710	1								
1195718	1								
1195719	1								
1195725	1								
1195747	1								
1195748	1								
1195749	1								
1195750	1								
1195753	1								
1195756	1								
1195759	1								
1195760	1								
1195761	1								
1195768	1								
1195770	1								
1195776	1								
1195777	1								
1195778	1								
1195789	1								
1195793	1								
1195795	1								
1195800	1								
1195801	1								
1195808	1								
1195811	1								
1195812	1								
1195815	1								
1195817	1								
1195818	1								
1195819	1								
1195824	1								
1195825	1								
1195828	1								
1195829	1								
1195831	1								
1195835	1								
1195840	1								
1195843	1								
1195845	1								
1195849	1								
1195856	1								
1195860	1								
1195864	1								
1195865	1								
1195867	1								
1195870	1								
1195901	1								
1196202	1								
1202129	1								
1202503	1								
1203167	1								
1204633	1								
1210040	1								
1212727	1								
1214813	1								
1215672	1								
1220495	1								
1221177	1								
1221906	1								
1221943	1								
1222465	1								
1223043	1								
1223450	1								
1224236	1								
1224277	1								
1226522	1								
1227116	1								
1230117	1								
1230120	1								
1230154	1								
1230450	1								
1230501	1								
1231326	1								
1231389	1								
1231429	1								
1240828	1								
1240890	1								
1241078	1								
1260987	1								
1261562	1								
1261694	1								
1261977	1								
1270156	1								
1270373	1								
1270407	1								
1270490	1								
1280057	1								
1280077	1								
1280257	1								
1280436	1								
1280560	1								
1295318	1								
1295509	1								
1295515	1								
1295516	1								
1295520	1								
1296009	1								
1296010	1								
1296012	1								
1296013	1								
1296015	1								
1296016	1								
1296053	1								
1296055	1								
1296057	1								
1296059	1								
1296061	1								
1296062	1								
1296064	1								
1296065	1								
1296066	1								
1296074	1								
1296080	1								
1296081	1								
1296099	1								
1296105	1								
1296108	1								
1296119	1								
1296122	1								
1296123	1								
1296124	1								
1296125	1								
1296126	1								
1296131	1								
1296134	1								
1296135	1								
1296137	1								
1296142	1								
1296147	1								
1296149	1								
1296150	1								
1296157	1								
1296162	1								
1296164	1								
1296173	1								
1296197	1								
1296244	1								
1296252	1								
1296455	1								
1296461	1								
1296462	1								
1296465	1								
1296476	1								
1296480	1								
1296518	1								
1296527	1								
1321078	1								
1321803	1								
1322515	1								
1324175	1								
1324342	1								
1324424	1								
1324476	1								
1331526	1								
1331598	1								
1334059	1								
1360971	1								
1362773	1								
1380010	1								
1380017	1								
1380198	1								
1380249	1								
1380583	1								
1380691	1								
1380692	1								
1380907	1								
1380979	1								
1381017	1								
1550098	1								
1560349	1								
12965270	3								
1295318	1								
1295509e	1								
1295511	1								
1295516d	1								
1295520	1								
1296010	1								
1296013	1								
1296014	1								
1296015	1								
1296016d	1								
1296023	1								
1296050	1								
1296053	1								
1296055	1								
1296056d	1								
1296061	1								
1296063	1								
1296065	1								
1296066	1								
1296099	2								
1296108	1								
1296115	1								
1296118	1								
1296133	1								
1296138	1								
1296149	1								
1296157	1								
1296162	1								
1296173	1								
1296195	1								
1296197	1								
1296216	1								
1296217	1								
1296259	1								
1296455	1								
1296456	1								
1296461	1								
1296462	1								
1296465	1								
1296480	1								
1296518	1								
1296527	1								
									
